Gene	Codon	Length
ENSG00000164253	UAA	25
ENSG00000164253	UGA	123
ENSG00000164253	UAG	391
ENSG00000164253	UGA	0
ENSG00000164253	UAA	359
ENSG00000164253	UAG	430
ENSG00000164253	UAG	322
ENSG00000164253	UAG	418
ENSG00000164258	UAG	500
ENSG00000164258	UGA	208
ENSG00000164258	UAG	117
ENSG00000164258	UAA	312
ENSG00000164258	UAG	421
ENSG00000164296	UAA	55
ENSG00000164296	UAA	1665
ENSG00000164305	UGA	2140
ENSG00000164305	UAA	1574
ENSG00000164305	UGA	52
ENSG00000164305	UAA	1576
ENSG00000164305	UGA	1740
ENSG00000164305	UAA	1576
ENSG00000164305	UAA	1574
ENSG00000164305	UGA	180
ENSG00000164307	UAA	1912
ENSG00000164307	UGA	2390
ENSG00000164307	UAG	198
ENSG00000164338	UAG	0
ENSG00000164338	UAG	420
ENSG00000164338	UAG	3286
ENSG00000164338	UAG	105
ENSG00000164338	UAG	3283
ENSG00000164346	UGA	3442
ENSG00000164346	UAA	153
ENSG00000164346	UAA	259
ENSG00000164366	UAA	8429
ENSG00000164405	UGA	1265
ENSG00000164405	UGA	105
ENSG00000164405	UGA	101
ENSG00000164535	UGA	708
ENSG00000164535	UGA	320
ENSG00000164535	UGA	237
ENSG00000164535	UAG	765
ENSG00000164548	UGA	775
ENSG00000164548	UGA	775
ENSG00000164548	UGA	779
ENSG00000164548	UAG	191
ENSG00000164548	UAG	1745
ENSG00000164576	UGA	303
ENSG00000164576	UGA	5025
ENSG00000164576	UGA	303
ENSG00000164610	UGA	1159
ENSG00000164610	UGA	1278
ENSG00000164610	UGA	437
ENSG00000164751	UAG	304
ENSG00000164751	UAG	3003
ENSG00000164751	UAG	327
ENSG00000164823	UAA	144
ENSG00000164823	UAA	2336
ENSG00000164823	UAA	2356
ENSG00000164823	UAA	2321
ENSG00000164880	UGA	300
ENSG00000164896	UGA	99
ENSG00000164896	UGA	99
ENSG00000164896	UGA	101
ENSG00000164897	UAG	464
ENSG00000164897	UAG	53
ENSG00000164897	UAG	65
ENSG00000164897	UAG	464
ENSG00000164897	UAG	463
ENSG00000164902	UAA	2408
ENSG00000164919	UAA	131
ENSG00000164919	UAA	416
ENSG00000164919	UAA	444
ENSG00000164919	UAA	133
ENSG00000164919	UAA	235
ENSG00000164919	UAA	132
ENSG00000164919	UAA	238
ENSG00000164919	UAA	406
ENSG00000164919	UAA	130
ENSG00000164919	UAA	132
ENSG00000164933	UGA	2113
ENSG00000164933	UGA	2105
ENSG00000164933	UAA	1773
ENSG00000164933	UGA	843
ENSG00000164934	UAA	571
ENSG00000164934	UAA	568
ENSG00000164934	UAA	136
ENSG00000164934	UAA	1423
ENSG00000164934	UAA	571
ENSG00000164967	UGA	319
ENSG00000164967	UGA	310
ENSG00000164975	UAA	1192
ENSG00000164975	UAG	368
ENSG00000164975	UAA	1071
ENSG00000164975	UAA	1277
ENSG00000164975	UAA	1760
ENSG00000164978	UGA	259
ENSG00000164978	UGA	271
ENSG00000164978	UGA	271
ENSG00000164978	UGA	271
ENSG00000165006	UGA	990
ENSG00000165006	UGA	988
ENSG00000165006	UGA	991
ENSG00000165006	UGA	318
ENSG00000165006	UGA	166
ENSG00000165030	UAA	301
ENSG00000165055	UAA	4686
ENSG00000165055	UAG	92
ENSG00000165055	UAA	4686
ENSG00000165055	UAA	729
ENSG00000165055	UGA	111
ENSG00000165060	UGA	343
ENSG00000165060	UAA	310
ENSG00000165060	UGA	6314
ENSG00000165060	UAA	2324
ENSG00000165060	UGA	2119
ENSG00000165119	UAA	656
ENSG00000165119	UGA	367
ENSG00000165119	UAA	1324
ENSG00000165119	UAA	441
ENSG00000165119	UAA	1324
ENSG00000165119	UAA	0
ENSG00000165119	UAA	1153
ENSG00000165156	UGA	194
ENSG00000165156	UGA	896
ENSG00000165156	UGA	1868
ENSG00000165156	UGA	1873
ENSG00000165175	UGA	1039
ENSG00000165175	UGA	1034
ENSG00000165175	UGA	948
ENSG00000165175	UGA	935
ENSG00000165219	UAA	1251
ENSG00000165219	UGA	4461
ENSG00000165219	UGA	359
ENSG00000165219	UGA	4461
ENSG00000165219	UGA	583
ENSG00000165219	UAG	1367
ENSG00000165219	UGA	2264
ENSG00000165219	UGA	582
ENSG00000165264	UAA	225
ENSG00000165264	UAA	875
ENSG00000165264	UAA	343
ENSG00000165271	UGA	1311
ENSG00000165271	UGA	1223
ENSG00000165271	UGA	1212
ENSG00000165271	UGA	730
ENSG00000165280	UAA	366
ENSG00000165280	UGA	1072
ENSG00000165280	UAG	1521
ENSG00000165280	UAA	1053
ENSG00000165280	UAA	1053
ENSG00000165280	UAA	540
ENSG00000165280	UGA	401
ENSG00000165280	UGA	3174
ENSG00000165280	UAA	3444
ENSG00000165280	UGA	907
ENSG00000165280	UAA	529
ENSG00000165280	UGA	298
ENSG00000165280	UGA	212
ENSG00000165280	UGA	230
ENSG00000165280	UAG	196
ENSG00000165280	UGA	4133
ENSG00000165280	UAA	1741
ENSG00000165280	UAA	483
ENSG00000165280	UAA	1741
ENSG00000165283	UAG	259
ENSG00000165283	UGA	542
ENSG00000165283	UAG	259
ENSG00000165283	UAG	257
ENSG00000165389	UGA	2413
ENSG00000165416	UAA	37
ENSG00000165416	UAA	13074
ENSG00000165417	UAG	1063
ENSG00000165417	UGA	4771
ENSG00000165417	UGA	14
ENSG00000165476	UGA	305
ENSG00000165476	UAG	4259
ENSG00000165494	UGA	0
ENSG00000165494	UAA	900
ENSG00000165494	UAA	2557
ENSG00000165502	UAA	254
ENSG00000165506	UAA	368
ENSG00000165506	UAA	368
ENSG00000165512	UAA	1283
ENSG00000165516	UAA	252
ENSG00000165516	UAA	3432
ENSG00000165516	UGA	705
ENSG00000165516	UGA	607
ENSG00000165516	UAA	340
ENSG00000165527	UAA	2787
ENSG00000165527	UAA	2790
ENSG00000165527	UAA	2790
ENSG00000165630	UAA	0
ENSG00000165630	UAG	704
ENSG00000165630	UGA	594
ENSG00000165630	UGA	628
ENSG00000165630	UGA	519
ENSG00000165650	UAG	5994
ENSG00000165669	UAA	111
ENSG00000165669	UAA	286
ENSG00000165669	UAA	12932
ENSG00000165671	UAG	190
ENSG00000165671	UAG	0
ENSG00000165671	UAG	4754
ENSG00000165671	UAG	0
ENSG00000165671	UAG	247
ENSG00000165671	UAG	303
ENSG00000165671	UAG	448
ENSG00000165671	UAG	298
ENSG00000165671	UAG	0
ENSG00000165671	UAG	4692
ENSG00000165671	UAG	4692
ENSG00000165671	UAG	4754
ENSG00000165672	UAG	760
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	2493
ENSG00000165678	UGA	1220
ENSG00000165688	UAA	1500
ENSG00000165688	UAG	497
ENSG00000165688	UGA	496
ENSG00000165732	UAA	871
ENSG00000165732	UAA	2173
ENSG00000165732	UAA	871
ENSG00000165732	UAA	2256
ENSG00000165732	UAA	871
ENSG00000165732	UAA	2173
ENSG00000165732	UAA	2173
ENSG00000165733	UGA	3841
ENSG00000165775	UGA	586
ENSG00000165775	UAA	5632
ENSG00000165792	UGA	1119
ENSG00000165792	UGA	140
ENSG00000165792	UGA	126
ENSG00000165792	UGA	1052
ENSG00000165792	UGA	140
ENSG00000165792	UGA	0
ENSG00000165792	UGA	2401
ENSG00000165792	UGA	145
ENSG00000165801	UGA	3287
ENSG00000165801	UAG	3261
ENSG00000165801	UGA	1240
ENSG00000165806	UAG	1363
ENSG00000165806	UAG	1365
ENSG00000165806	UAG	1363
ENSG00000165806	UAG	1367
ENSG00000165806	UAG	1363
ENSG00000165806	UGA	1483
ENSG00000165806	UAG	1367
ENSG00000165806	UGA	1472
ENSG00000165806	UAG	1367
ENSG00000165806	UAG	1367
ENSG00000165819	UAA	717
ENSG00000165819	UAG	1451
ENSG00000165819	UGA	453
ENSG00000165819	UAG	120
ENSG00000165819	UGA	1260
ENSG00000165861	UAA	4
ENSG00000165861	UAA	0
ENSG00000165861	UAA	1430
ENSG00000165861	UAA	1431
ENSG00000165861	UGA	259
ENSG00000165886	UGA	683
ENSG00000165914	UGA	274
ENSG00000165914	UGA	96
ENSG00000165914	UGA	726
ENSG00000165914	UGA	50
ENSG00000165914	UGA	1476
ENSG00000165914	UGA	16804
ENSG00000165916	UGA	732
ENSG00000165916	UAG	33
ENSG00000165916	UAG	60
ENSG00000165916	UAG	66
ENSG00000165916	UAG	66
ENSG00000165916	UGA	466
ENSG00000165934	UAA	10401
ENSG00000165934	UAG	132
ENSG00000166012	UGA	233
ENSG00000166012	UGA	354
ENSG00000166012	UGA	294
ENSG00000166012	UGA	699
ENSG00000166012	UGA	412
ENSG00000166012	UGA	426
ENSG00000166012	UGA	440
ENSG00000166012	UGA	1503
ENSG00000166012	UGA	594
ENSG00000166037	UGA	1231
ENSG00000166037	UAA	230
ENSG00000166037	UGA	152
ENSG00000166037	UAA	1307
ENSG00000166037	UAA	1554
ENSG00000166037	UGA	1435
ENSG00000166037	UGA	1437
ENSG00000166037	UGA	0
ENSG00000166037	UGA	11
ENSG00000166037	UGA	1435
ENSG00000166136	UGA	152
ENSG00000166136	UGA	373
ENSG00000166136	UGA	94
ENSG00000166136	UGA	97
ENSG00000166140	UAA	882
ENSG00000166140	UAA	1421
ENSG00000166140	UAA	275
ENSG00000166140	UAA	427
ENSG00000166140	UGA	343
ENSG00000166140	UGA	119
ENSG00000166140	UGA	858
ENSG00000166140	UGA	343
ENSG00000166140	UGA	339
ENSG00000166164	UGA	181
ENSG00000166164	UGA	2481
ENSG00000166164	UGA	3254
ENSG00000166164	UGA	86
ENSG00000166169	UGA	571
ENSG00000166169	UGA	571
ENSG00000166169	UGA	571
ENSG00000166169	UGA	571
ENSG00000166169	UGA	571
ENSG00000166169	UGA	569
ENSG00000166169	UGA	571
ENSG00000166181	UGA	2019
ENSG00000166181	UAG	526
ENSG00000166181	UGA	23
ENSG00000166181	UGA	470
ENSG00000166181	UAG	195
ENSG00000166181	UAG	2074
ENSG00000166189	UGA	234
ENSG00000166197	UGA	1601
ENSG00000166197	UAG	3069
ENSG00000166197	UGA	1601
ENSG00000166197	UGA	331
ENSG00000166197	UGA	1602
ENSG00000166197	UAG	2050
ENSG00000166199	UGA	416
ENSG00000166199	UGA	163
ENSG00000166199	UGA	264
ENSG00000166199	UGA	256
ENSG00000166199	UGA	668
ENSG00000166200	UGA	346
ENSG00000166200	UAA	5223
ENSG00000166200	UAA	600
ENSG00000166200	UAA	414
ENSG00000166224	UGA	1534
ENSG00000166224	UGA	484
ENSG00000166224	UGA	484
ENSG00000166224	UGA	484
ENSG00000166224	UGA	0
ENSG00000166224	UGA	484
ENSG00000166224	UGA	484
ENSG00000166224	UGA	49
ENSG00000166224	UAA	1998
ENSG00000166224	UGA	3849
ENSG00000166224	UAA	2569
ENSG00000166233	UGA	259
ENSG00000166233	UGA	19695
ENSG00000166233	UGA	336
ENSG00000166233	UAA	153
ENSG00000166260	UGA	350
ENSG00000166260	UGA	2311
ENSG00000166260	UGA	1825
ENSG00000166260	UAG	341
ENSG00000166260	UGA	358
ENSG00000166266	UAA	1164
ENSG00000166266	UGA	536
ENSG00000166266	UAA	3377
ENSG00000166272	UAG	2931
ENSG00000166272	UAG	2879
ENSG00000166272	UAG	2936
ENSG00000166295	UGA	2742
ENSG00000166295	UGA	2744
ENSG00000166295	UGA	2742
ENSG00000166311	UAG	389
ENSG00000166311	UAA	1014
ENSG00000166311	UGA	918
ENSG00000166311	UGA	1111
ENSG00000166311	UAG	171
ENSG00000166311	UAG	391
ENSG00000166326	UGA	11622
ENSG00000166337	UGA	77
ENSG00000166337	UAG	449
ENSG00000166337	UGA	4628
ENSG00000166411	UAA	278
ENSG00000166411	UAG	427
ENSG00000166411	UGA	801
ENSG00000166411	UAA	278
ENSG00000166411	UAG	458
ENSG00000166411	UGA	407
ENSG00000166411	UGA	251
ENSG00000166411	UGA	323
ENSG00000166411	UGA	617
ENSG00000166411	UAG	1952
ENSG00000166411	UAA	2940
ENSG00000166411	UAA	555
ENSG00000166411	UGA	0
ENSG00000166452	UAG	653
ENSG00000166452	UGA	604
ENSG00000166452	UGA	604
ENSG00000166452	UGA	599
ENSG00000166452	UGA	382
ENSG00000166452	UAG	282
ENSG00000166452	UGA	420
ENSG00000166452	UAG	38
ENSG00000166452	UGA	57
ENSG00000166454	UAA	2378
ENSG00000166454	UAA	2380
ENSG00000166454	UAA	2376
ENSG00000166471	UAA	2770
ENSG00000166471	UAG	23
ENSG00000166471	UAA	438
ENSG00000166471	UGA	3074
ENSG00000166471	UAA	441
ENSG00000166471	UGA	147
ENSG00000166478	UAA	911
ENSG00000166478	UAA	0
ENSG00000166478	UAA	441
ENSG00000166478	UGA	230
ENSG00000166478	UAA	668
ENSG00000166478	UAA	33
ENSG00000166508	UGA	152
ENSG00000166508	UGA	204
ENSG00000166508	UGA	0
ENSG00000166526	UGA	1171
ENSG00000166526	UGA	755
ENSG00000166526	UGA	1170
ENSG00000166526	UGA	1151
ENSG00000166529	UAA	423
ENSG00000166529	UAA	387
ENSG00000166579	UGA	1213
ENSG00000166579	UAG	259
ENSG00000166579	UAA	721
ENSG00000166579	UAG	32
ENSG00000166579	UGA	1140
ENSG00000166579	UAA	160
ENSG00000166685	UAG	366
ENSG00000166685	UAA	127
ENSG00000166685	UAA	1164
ENSG00000166685	UAA	212
ENSG00000166685	UAA	56
ENSG00000166685	UAA	357
ENSG00000166716	UGA	4052
ENSG00000166716	UGA	4037
ENSG00000166716	UAA	1261
ENSG00000166747	UGA	1644
ENSG00000166747	UGA	673
ENSG00000166747	UAA	562
ENSG00000166747	UAA	385
ENSG00000166747	UGA	765
ENSG00000166747	UGA	1175
ENSG00000166747	UGA	4058
ENSG00000166747	UGA	1175
ENSG00000166821	UAG	1842
ENSG00000166821	UGA	655
ENSG00000166821	UGA	213
ENSG00000166821	UAG	297
ENSG00000166847	UGA	272
ENSG00000166847	UAG	347
ENSG00000166847	UAG	10328
ENSG00000166847	UGA	342
ENSG00000166847	UGA	254
ENSG00000166847	UGA	289
ENSG00000166848	UAA	855
ENSG00000166848	UAA	339
ENSG00000166848	UAA	821
ENSG00000166848	UAA	897
ENSG00000166855	UAA	2604
ENSG00000166855	UAG	1358
ENSG00000166860	UGA	3943
ENSG00000166889	UAA	1674
ENSG00000166902	UAG	207
ENSG00000166913	UGA	459
ENSG00000166913	UGA	445
ENSG00000166913	UAA	2094
ENSG00000166913	UAA	2094
ENSG00000166946	UGA	494
ENSG00000166946	UGA	1133
ENSG00000166946	UGA	2336
ENSG00000166946	UAG	841
ENSG00000166946	UGA	1168
ENSG00000166946	UGA	494
ENSG00000166946	UAG	533
ENSG00000166946	UGA	896
ENSG00000166971	UAA	1372
ENSG00000166971	UAA	107
ENSG00000166971	UAA	1033
ENSG00000166974	UGA	3101
ENSG00000166974	UGA	3101
ENSG00000166974	UAG	500
ENSG00000166974	UGA	3101
ENSG00000166974	UGA	3101
ENSG00000166974	UGA	3097
ENSG00000167005	UGA	3579
ENSG00000167074	UAA	3366
ENSG00000167074	UAA	3364
ENSG00000167088	UAA	341
ENSG00000167088	UGA	69
ENSG00000167088	UAA	4382
ENSG00000167110	UAA	1238
ENSG00000167110	UAA	424
ENSG00000167110	UAA	1238
ENSG00000167110	UGA	358
ENSG00000167110	UAA	1231
ENSG00000167110	UAA	428
ENSG00000167110	UGA	142
ENSG00000167110	UAA	1238
ENSG00000167110	UAA	1238
ENSG00000167110	UAA	1238
ENSG00000167110	UAA	1238
ENSG00000167110	UGA	117
ENSG00000167110	UAA	2947
ENSG00000167112	UGA	4391
ENSG00000167113	UGA	427
ENSG00000167113	UAA	213
ENSG00000167113	UAG	465
ENSG00000167113	UAA	380
ENSG00000167114	UGA	726
ENSG00000167114	UGA	979
ENSG00000167118	UGA	356
ENSG00000167118	UAA	551
ENSG00000167118	UGA	2833
ENSG00000167118	UGA	2282
ENSG00000167118	UAA	511
ENSG00000167136	UGA	66
ENSG00000167193	UAG	687
ENSG00000167193	UGA	2954
ENSG00000167193	UGA	2820
ENSG00000167196	UAG	262
ENSG00000167196	UAA	9409
ENSG00000167196	UAA	79
ENSG00000167196	UGA	569
ENSG00000167196	UGA	1126
ENSG00000167196	UGA	1937
ENSG00000167232	UAG	190
ENSG00000167232	UAA	0
ENSG00000167232	UAA	1707
ENSG00000167232	UAA	0
ENSG00000167258	UGA	392
ENSG00000167258	UAA	3228
ENSG00000167258	UAA	1161
ENSG00000167272	UGA	554
ENSG00000167272	UGA	554
ENSG00000167323	UGA	2383
ENSG00000167323	UGA	1862
ENSG00000167323	UAG	1138
ENSG00000167323	UGA	3186
ENSG00000167323	UAG	1411
ENSG00000167323	UAG	1393
ENSG00000167323	UAG	1410
ENSG00000167323	UAG	1390
ENSG00000167323	UAG	1388
ENSG00000167323	UGA	472
ENSG00000167323	UAG	1412
ENSG00000167323	UAG	328
ENSG00000167323	UAA	832
ENSG00000167323	UAG	1392
ENSG00000167323	UGA	1862
ENSG00000167325	UGA	391
ENSG00000167325	UGA	2579
ENSG00000167325	UGA	63
ENSG00000167325	UGA	2742
ENSG00000167325	UGA	2019
ENSG00000167325	UGA	549
ENSG00000167378	UGA	7659
ENSG00000167378	UGA	6090
ENSG00000167380	UGA	13
ENSG00000167380	UAA	0
ENSG00000167380	UGA	11
ENSG00000167380	UAA	204
ENSG00000167380	UGA	9
ENSG00000167380	UAA	5394
ENSG00000167380	UAA	247
ENSG00000167380	UAA	125
ENSG00000167380	UAA	396
ENSG00000167394	UGA	220
ENSG00000167394	UGA	221
ENSG00000167394	UGA	220
ENSG00000167394	UGA	217
ENSG00000167394	UGA	218
ENSG00000167394	UGA	225
ENSG00000167447	UAA	226
ENSG00000167447	UAA	486
ENSG00000167447	UAA	228
ENSG00000167447	UAA	237
ENSG00000167447	UGA	328
ENSG00000167468	UAA	22
ENSG00000167468	UAA	0
ENSG00000167468	UAG	0
ENSG00000167468	UAG	207
ENSG00000167468	UAG	233
ENSG00000167468	UAG	207
ENSG00000167470	UAG	1871
ENSG00000167470	UAG	1871
ENSG00000167470	UAG	1427
ENSG00000167491	UAG	3453
ENSG00000167491	UGA	1195
ENSG00000167491	UAG	3457
ENSG00000167491	UAG	3453
ENSG00000167491	UGA	3174
ENSG00000167491	UAG	3458
ENSG00000167508	UGA	313
ENSG00000167508	UGA	585
ENSG00000167508	UGA	591
ENSG00000167508	UAA	575
ENSG00000167515	UGA	153
ENSG00000167515	UGA	392
ENSG00000167515	UGA	680
ENSG00000167515	UGA	90
ENSG00000167515	UGA	350
ENSG00000167515	UGA	2352
ENSG00000167515	UGA	0
ENSG00000167515	UGA	456
ENSG00000167515	UGA	1719
ENSG00000167515	UGA	836
ENSG00000167515	UAG	404
ENSG00000167515	UGA	1727
ENSG00000167528	UGA	5793
ENSG00000167528	UGA	5793
ENSG00000167528	UAG	161
ENSG00000167528	UGA	552
ENSG00000167528	UGA	2965
ENSG00000167553	UGA	328
ENSG00000167553	UGA	242
ENSG00000167553	UAA	202
ENSG00000167553	UAA	107
ENSG00000167553	UAA	1373
ENSG00000167553	UGA	1509
ENSG00000167625	UGA	1785
ENSG00000167632	UGA	716
ENSG00000167632	UGA	3336
ENSG00000167632	UAG	180
ENSG00000167632	UGA	3336
ENSG00000167635	UAA	1449
ENSG00000167635	UAA	1452
ENSG00000167645	UAA	189
ENSG00000167645	UGA	248
ENSG00000167645	UGA	375
ENSG00000167645	UGA	154
ENSG00000167645	UGA	237
ENSG00000167645	UGA	0
ENSG00000167645	UGA	0
ENSG00000167645	UGA	1794
ENSG00000167658	UAG	96
ENSG00000167658	UAG	498
ENSG00000167671	UGA	499
ENSG00000167671	UGA	488
ENSG00000167671	UGA	600
ENSG00000167671	UGA	492
ENSG00000167685	UAG	692
ENSG00000167685	UAG	692
ENSG00000167700	UGA	49
ENSG00000167716	UAG	909
ENSG00000167716	UAG	914
ENSG00000167716	UAG	803
ENSG00000167716	UAG	900
ENSG00000167716	UAG	914
ENSG00000167716	UGA	190
ENSG00000167720	UAA	1387
ENSG00000167720	UAA	91
ENSG00000167721	UAA	153
ENSG00000167721	UAG	351
ENSG00000167721	UAA	1800
ENSG00000167721	UGA	226
ENSG00000167740	UGA	26
ENSG00000167740	UAA	3
ENSG00000167740	UAA	615
ENSG00000167740	UAA	490
ENSG00000167770	UAG	866
ENSG00000167770	UAG	830
ENSG00000167770	UAG	793
ENSG00000167770	UAG	304
ENSG00000167770	UAG	157
ENSG00000167770	UAG	78
ENSG00000167775	UAG	595
ENSG00000167775	UGA	1473
ENSG00000167775	UGA	336
ENSG00000167775	UGA	336
ENSG00000167778	UGA	358
ENSG00000167778	UAG	454
ENSG00000167778	UAG	171
ENSG00000167778	UAG	1516
ENSG00000167792	UGA	295
ENSG00000167792	UGA	372
ENSG00000167792	UAG	70
ENSG00000167792	UAG	96
ENSG00000167792	UAG	77
ENSG00000167792	UAG	76
ENSG00000167792	UAG	96
ENSG00000167792	UGA	365
ENSG00000167815	UAG	258
ENSG00000167815	UGA	316
ENSG00000167840	UGA	1356
ENSG00000167840	UGA	283
ENSG00000167840	UGA	1562
ENSG00000167840	UGA	555
ENSG00000167840	UGA	1396
ENSG00000167840	UGA	88
ENSG00000167840	UGA	70
ENSG00000167840	UGA	409
ENSG00000167840	UGA	964
ENSG00000167840	UGA	428
ENSG00000167842	UAA	1331
ENSG00000167842	UAA	1334
ENSG00000167842	UAA	1257
ENSG00000167881	UAA	299
ENSG00000167881	UAA	931
ENSG00000167881	UAG	1770
ENSG00000167881	UAA	600
ENSG00000167881	UAA	921
ENSG00000167925	UGA	223
ENSG00000167925	UGA	872
ENSG00000167925	UGA	615
ENSG00000167925	UGA	616
ENSG00000167925	UAG	320
ENSG00000167962	UAG	577
ENSG00000167962	UAG	278
ENSG00000167965	UGA	482
ENSG00000167965	UGA	798
ENSG00000167965	UAG	576
ENSG00000167965	UGA	697
ENSG00000167965	UAG	519
ENSG00000167965	UGA	390
ENSG00000167965	UAG	677
ENSG00000167965	UGA	557
ENSG00000167965	UGA	272
ENSG00000167965	UGA	234
ENSG00000167965	UAG	519
ENSG00000167965	UAG	520
ENSG00000167965	UGA	650
ENSG00000167965	UAG	475
ENSG00000167967	UAG	170
ENSG00000167967	UGA	508
ENSG00000167967	UGA	191
ENSG00000167967	UAG	170
ENSG00000167969	UAA	39
ENSG00000167969	UAA	577
ENSG00000167969	UAA	84
ENSG00000167985	UGA	135
ENSG00000167985	UGA	662
ENSG00000167985	UGA	706
ENSG00000167985	UAG	774
ENSG00000167985	UAA	168
ENSG00000167985	UAG	445
ENSG00000167985	UGA	143
ENSG00000167986	UGA	2630
ENSG00000167986	UAG	681
ENSG00000167986	UGA	233
ENSG00000167986	UAG	681
ENSG00000167986	UAA	3960
ENSG00000167986	UAG	681
ENSG00000167986	UAG	3567
ENSG00000167986	UAG	673
ENSG00000167986	UAG	681
ENSG00000167986	UAG	681
ENSG00000167986	UAG	672
ENSG00000167986	UAG	685
ENSG00000167986	UAG	681
ENSG00000168002	UGA	861
ENSG00000168002	UGA	1398
ENSG00000168002	UGA	477
ENSG00000168002	UGA	203
ENSG00000168002	UGA	655
ENSG00000168036	UAA	300
ENSG00000168036	UAA	401
ENSG00000168036	UAA	636
ENSG00000168036	UAA	560
ENSG00000168036	UAA	628
ENSG00000168036	UAA	120
ENSG00000168036	UAA	1101
ENSG00000168036	UAA	796
ENSG00000168036	UAA	561
ENSG00000168036	UAA	106
ENSG00000168036	UAA	252
ENSG00000168036	UAA	0
ENSG00000168036	UAA	571
ENSG00000168036	UAA	629
ENSG00000168036	UAA	637
ENSG00000168036	UAA	571
ENSG00000168036	UAA	605
ENSG00000168036	UAA	558
ENSG00000168036	UAA	303
ENSG00000168036	UAA	607
ENSG00000168036	UAA	835
ENSG00000168036	UAA	253
ENSG00000168036	UAA	324
ENSG00000168036	UAA	98
ENSG00000168036	UAA	546
ENSG00000168036	UAA	272
ENSG00000168036	UAG	454
ENSG00000168036	UAA	155
ENSG00000168036	UAA	558
ENSG00000168036	UAA	100
ENSG00000168036	UAA	603
ENSG00000168036	UAA	397
ENSG00000168036	UAA	98
ENSG00000168036	UAA	333
ENSG00000168036	UAA	543
ENSG00000168036	UAA	562
ENSG00000168036	UAA	0
ENSG00000168036	UAA	618
ENSG00000168036	UAA	253
ENSG00000168036	UAA	257
ENSG00000168036	UAA	563
ENSG00000168036	UAA	148
ENSG00000168036	UAA	629
ENSG00000168040	UGA	917
ENSG00000168066	UAA	302
ENSG00000168066	UGA	848
ENSG00000168066	UAA	352
ENSG00000168066	UAG	166
ENSG00000168066	UGA	164
ENSG00000168066	UGA	848
ENSG00000168066	UAG	1207
ENSG00000168066	UGA	2090
ENSG00000168066	UGA	783
ENSG00000168066	UGA	783
ENSG00000168066	UAG	1212
ENSG00000168090	UAA	344
ENSG00000168090	UGA	398
ENSG00000168090	UGA	116
ENSG00000168116	UAG	376
ENSG00000168116	UAG	362
ENSG00000168118	UAG	2101
ENSG00000168118	UAG	2098
ENSG00000168137	UAG	947
ENSG00000168137	UAG	4795
ENSG00000168137	UAA	655
ENSG00000168137	UAA	100
ENSG00000168137	UAG	3065
ENSG00000168137	UAG	2063
ENSG00000168137	UAA	1504
ENSG00000168137	UAG	2063
ENSG00000168137	UAG	5324
ENSG00000168137	UAG	5401
ENSG00000168137	UAG	926
ENSG00000168137	UAG	4821
ENSG00000168137	UAA	628
ENSG00000168137	UAG	2063
ENSG00000168137	UAG	1126
ENSG00000168137	UGA	2896
ENSG00000168137	UAG	568
ENSG00000168137	UGA	418
ENSG00000168137	UAG	5629
ENSG00000168137	UAG	917
ENSG00000168137	UGA	185
ENSG00000168137	UGA	425
ENSG00000168159	UGA	2303
ENSG00000168175	UAA	5567
ENSG00000168216	UGA	1047
ENSG00000168216	UGA	337
ENSG00000168216	UGA	259
ENSG00000168216	UGA	2148
ENSG00000168216	UAG	748
ENSG00000168216	UAA	1352
ENSG00000168216	UAA	1470
ENSG00000168216	UGA	1364
ENSG00000168216	UGA	335
ENSG00000168216	UGA	207
ENSG00000168216	UGA	198
ENSG00000168216	UAG	1647
ENSG00000168216	UGA	327
ENSG00000168216	UGA	304
ENSG00000168216	UGA	207
ENSG00000168216	UGA	1455
ENSG00000168216	UGA	106
ENSG00000168216	UGA	1420
ENSG00000168216	UGA	343
ENSG00000168216	UGA	185
ENSG00000168216	UAA	700
ENSG00000168216	UAG	1317
ENSG00000168216	UAA	1519
ENSG00000168216	UGA	227
ENSG00000168216	UAA	1524
ENSG00000168256	UGA	1751
ENSG00000168256	UGA	881
ENSG00000168256	UAG	557
ENSG00000168256	UGA	341
ENSG00000168256	UAG	679
ENSG00000168256	UGA	1748
ENSG00000168256	UGA	940
ENSG00000168256	UGA	47
ENSG00000168256	UGA	797
ENSG00000168256	UGA	881
ENSG00000168259	UGA	93
ENSG00000168259	UAA	168
ENSG00000168259	UAG	389
ENSG00000168259	UAA	198
ENSG00000168259	UAA	260
ENSG00000168259	UAG	1319
ENSG00000168259	UAA	276
ENSG00000168259	UAA	254
ENSG00000168259	UAA	188
ENSG00000168259	UAA	253
ENSG00000168259	UAG	973
ENSG00000168259	UAG	1069
ENSG00000168259	UAA	312
ENSG00000168259	UAG	817
ENSG00000168259	UAG	747
ENSG00000168259	UAA	1766
ENSG00000168259	UAA	152
ENSG00000168259	UAA	2725
ENSG00000168259	UAA	298
ENSG00000168259	UAA	210
ENSG00000168259	UAA	210
ENSG00000168259	UAA	195
ENSG00000168259	UAG	285
ENSG00000168259	UAA	55
ENSG00000168259	UAA	1302
